,name,nutritions,tags,Ingredients,persons,time,url,image
740,Gevulde courgette met tonijn en feta,"['energie', '580 kcal', 'koolhydraten', '48 g', 'natrium', '1140 mg', 'eiwit', '37 g', 'vet', '26 g', 'waarvan verzadigd', '8 g', 'vezels', '7 g']","['oven', 'hoofdgerecht']","['sjalot', 'verse dille', 'Elstar appel', 'bleekselderij', 'Princes tonijnstukken in zonnebloemolie', 'hummus', 'feta 43+', 'witbrood']",2,15,https://www.ah.nl/allerhande/recept/R-R1187597/gevulde-courgette-met-tonijn-en-feta,https://static.ah.nl/static/recepten/img_081865_1024x748_JPG.jpg
741,Gebakken aubergine met kikkererwten en Catalaanse worst,"['energie', '705 kcal', 'koolhydraten', '29 g', 'natrium', '760 mg', 'eiwit', '39 g', 'vet', '45 g', 'waarvan verzadigd', '12 g', 'vezels', '15 g']","['glutenvrij', 'lactosevrij', 'oven', 'hoofdgerecht']","['knoflook', 'milde olijfolie', 'Catalaanse braadworst', 'Tasty Tom trostomaat', 'gedroogde oregano', 'kikkererwten in blik', 'azijn', 'verse munt']",2,20,https://www.ah.nl/allerhande/recept/R-R1187594/gebakken-aubergine-met-kikkererwten-en-catalaanse-worst,https://static.ah.nl/static/recepten/img_106128_1024x748_JPG.jpg
742,"Varkenshaas met frites, aioli en komkommersalsa","['energie', '640 kcal', 'koolhydraten', '49 g', 'natrium', '560 mg', 'eiwit', '37 g', 'vet', '31 g', 'waarvan verzadigd', '5 g', 'vezels', '7 g']","['lactosevrij', 'oven', 'hoofdgerecht']","['gerookt paprikapoeder', 'sjalot', 'snoepgroente tomatenmix', 'komkommer', ""gegrilde rode paprika's in pot"", 'varkenshaas', 'traditionele olijfolie', 'Euroma Original Spices by Jonnie Boer Al-Andalus', 'knoflook', 'mayonaise', 'water']",4,30,https://www.ah.nl/allerhande/recept/R-R1187593/varkenshaas-met-frites-aioli-en-komkommersalsa,https://static.ah.nl/static/recepten/img_107909_1024x748_JPG.jpg
743,Tagliatelle met veggie balls in tomatensaus,"['energie', '545 kcal', 'koolhydraten', '72 g', 'natrium', '700 mg', 'eiwit', '25 g', 'vet', '16 g', 'waarvan verzadigd', '6 g', 'vezels', '8 g']","['zonder vlees/vis', 'oven', 'italiaans', 'pasta', 'hoofdgerecht']","['winterpeen', 'bleekselderij', 'verse tijm', 'traditionele olijfolie', 'tomatenpuree', 'paddenstoelen voor pasta', 'linzen in pot', 'geraspte Parmezaanse kaas', 'panko Japans paneermeel', 'ei', 'verse tagliatelle', 'pizzasaus aromatizzata']",4,45,https://www.ah.nl/allerhande/recept/R-R1187581/tagliatelle-met-veggie-balls-in-tomatensaus,https://static.ah.nl/static/recepten/img_081900_1024x748_JPG.jpg
744,"Pompoen, aardappel, rode ui en worst uit de oven","['energie', '630 kcal', 'koolhydraten', '35 g', 'natrium', '1250 mg', 'eiwit', '25 g', 'vet', '42 g', 'waarvan verzadigd', '12 g', 'vezels', '7 g']","['lactosevrij', 'glutenvrij', 'oven', 'hoofdgerecht']","['krieltjes', 'middelgrote ui', 'verse Catalaanse braadworst', 'verse tijm', 'traditionele olijfolie']",4,30,https://www.ah.nl/allerhande/recept/R-R1187579/pompoen-aardappel-rode-ui-en-worst-uit-de-oven,https://static.ah.nl/static/recepten/img_081837_1024x748_JPG.jpg
745,Plaatpizza met salami en tomaatjes,"['energie', '600 kcal', 'koolhydraten', '58 g', 'natrium', '1380 mg', 'eiwit', '27 g', 'vet', '28 g', 'waarvan verzadigd', '13 g', 'vezels', '5 g']","['oven', 'italiaans', 'kindergerecht', 'hoofdgerecht']","['verse basilicum', ""gegrilde rode paprika's in pot"", 'diepvries Italiaans pizzadeeg met olijfolie', 'snoepgroente tomatenmix', 'salami']",4,25,https://www.ah.nl/allerhande/recept/R-R1187564/plaatpizza-met-salami-en-tomaatjes,https://static.ah.nl/static/recepten/img_081887_1024x748_JPG.jpg
746,Pizza met regenboog van groenten,"['energie', '612 kcal', 'koolhydraten', '63 g', 'natrium', '883 mg', 'eiwit', '18 g', 'vet', '31 g', 'waarvan verzadigd', '8 g', 'vezels', '7 g']","['zonder vlees/vis', 'oven', 'italiaans', 'kindergerecht', 'hoofdgerecht']","['rode paprika', 'mais in blik', 'eetrijpe avocado', 'koelverse pestospread', 'geraspte jonge kaas', 'koelverse pizzabodem tomaat']",2,15,https://www.ah.nl/allerhande/recept/R-R1187559/pizza-met-regenboog-van-groenten,https://static.ah.nl/static/recepten/img_081836_1024x748_JPG.jpg
747,Spaanse aardappeltortilla en spinazie a la crème,"['energie', '615 kcal', 'koolhydraten', '32 g', 'natrium', '1280 mg', 'eiwit', '29 g', 'vet', '39 g', 'waarvan verzadigd', '16 g', 'vezels', '10 g']","['vooraf te maken', 'oven', 'spaans', 'quiche', 'hoofdgerecht']","['ui', 'traditionele olijfolie', 'scharrelei', 'Garcia Baquero Manchego viejo 12 maanden', 'chorizoworst aan een stuk', 'diepvries spinazie à la crème']",4,30,https://www.ah.nl/allerhande/recept/R-R1187557/spaanse-aardappeltortilla-en-spinazie-a-la-creme,https://static.ah.nl/static/recepten/img_081895_1024x748_JPG.jpg
748,Brood met gerookte kip en cheddar uit de oven (chicken melt),"['energie', '620 kcal', 'koolhydraten', '64 g', 'natrium', '1845 mg', 'eiwit', '28 g', 'vet', '26 g', 'waarvan verzadigd', '8 g', 'vezels', '8 g']","['oven', 'brood/sandwiches', 'hoofdgerecht']","['Ilchester Cheddar tophat 48+', 'hummus', 'mais in blik', 'gerookte kipreepjes']",4,10,https://www.ah.nl/allerhande/recept/R-R1187553/brood-met-gerookte-kip-en-cheddar-uit-de-oven-chicken-melt,https://static.ah.nl/static/recepten/img_081857_1024x748_JPG.jpg
749,"Couscous met pompoen, kikkererwten en rozijnen","['energie', '550 kcal', 'koolhydraten', '79 g', 'natrium', '335 mg', 'eiwit', '14 g', 'vet', '18 g', 'waarvan verzadigd', '3 g', 'vezels', '11 g']","['vegetarisch', 'lactosevrij', 'oven', 'midden-oosters', 'couscous', 'hoofdgerecht']","['vloeibare honing', 'couscous', 'medium handsinaasappel', 'kikkererwten in blik', 'traditionele olijfolie', 'ras el hanout specerijenmelange', 'rozijnen', 'zeezout']",4,30,https://www.ah.nl/allerhande/recept/R-R1187536/couscous-met-pompoen-kikkererwten-en-rozijnen,https://static.ah.nl/static/recepten/img_081861_1024x748_JPG.jpg
750,Maaltijdsoep van geroosterde puntpaprika's,"['energie', '465 kcal', 'koolhydraten', '29 g', 'natrium', '1560 mg', 'eiwit', '9 g', 'vet', '33 g', 'waarvan verzadigd', '12 g', 'vezels', '8 g']","['oven', 'soep', 'hoofdgerecht']","['traditionele olijfolie', 'Italiaanse roerbakgroente met courgette en rode peper', 'kippenbouillontablet', 'water', 'cocktailworstjes', 'crème fraîche', 'groentechips']",4,25,https://www.ah.nl/allerhande/recept/R-R1187532/maaltijdsoep-van-geroosterde-puntpaprika-s,https://static.ah.nl/static/recepten/img_081875_1024x748_JPG.jpg
751,Kiphaasjes met romige schelpjespasta &amp; kruidenolie,"['energie', '755 kcal', 'koolhydraten', '66 g', 'natrium', '265 mg', 'eiwit', '43 g', 'vet', '33 g', 'waarvan verzadigd', '10 g', 'vezels', '8 g']","['oven', 'pasta', 'hoofdgerecht']","['rode ui', 'kastanjechampignons', 'geschrapte worteltjes', 'kipfilethaasjes', 'traditionele olijfolie', 'schelpjespasta', 'verse munt', 'gedroogde dragon*', 'zuivelspread naturel']",4,30,https://www.ah.nl/allerhande/recept/R-R1187525/kiphaasjes-met-romige-schelpjespasta-en-kruidenolie,https://static.ah.nl/static/recepten/img_114506_1024x748_JPG.jpg
752,Pita met kabeljauwburger en mais-komkommersalade,"['energie', '615 kcal', 'koolhydraten', '79 g', 'natrium', '1400 mg', 'eiwit', '29 g', 'vet', '19 g', 'waarvan verzadigd', '3 g', 'vezels', '7 g']","['zonder vlees', 'oven', 'brood/sandwiches', 'hoofdgerecht']","['komkommer', 'mais in blik', 'honing-mosterddressing', 'rozijnen', 'grote pitabroodjes', 'ketchup', 'botersla', 'hüttenkäse bieslook-peterselie']",4,20,https://www.ah.nl/allerhande/recept/R-R1187523/pita-met-kabeljauwburger-en-mais-komkommersalade,https://static.ah.nl/static/recepten/img_088907_1024x748_JPG.jpg
753,Kruidige drumsticks met frites en appelsalade,"['energie', '790 kcal', 'koolhydraten', '70 g', 'natrium', '490 mg', 'eiwit', '47 g', 'vet', '33 g', 'waarvan verzadigd', '6 g', 'vezels', '12 g']","['oven', 'hoofdgerecht']","['kipdrumsticks', 'traditionele olijfolie', 'Jamaican jerk', 'jazz-appel', 'rode druiven', 'Griekse yoghurt (0% vet)', 'Franse mosterd', 'azijn', 'mayonaise', 'Chinese kool']",4,10,https://www.ah.nl/allerhande/recept/R-R1187509/kruidige-drumsticks-met-frites-en-appelsalade,https://static.ah.nl/static/recepten/img_081492_1024x748_JPG.jpg
754,The Green Happiness' bietenburgers,"['energie', '459 kcal', 'koolhydraten', '46 g', 'natrium', '880 mg', 'eiwit', '17 g', 'vet', '21 g', 'waarvan verzadigd', '2 g', 'vezels', '11 g']","['lactosevrij', 'vegetarisch', 'oven', 'hoofdgerecht']","['rode ui', 'knoflook', 'traditionele olijfolie', 'ras el hanout specerijenmelange', 'kikkererwten in pot', 'komkommer', 'pittige kiemgroente', 'Liefde &amp; Passie speltbrood', 'hummus']",4,20,https://www.ah.nl/allerhande/recept/R-R1187503/the-green-happiness-bietenburgers,https://static.ah.nl/static/recepten/img_081382_1024x748_JPG.jpg
755,Volkorenspaghetti met tomatensaus en Zweedse balletjes,"['energie', '700 kcal', 'koolhydraten', '60 g', 'natrium', '560 mg', 'eiwit', '32 g', 'vet', '34 g', 'waarvan verzadigd', '9 g', 'vezels', '13 g']","['oven', 'italiaans', 'pasta', 'hoofdgerecht']","['ui', 'koelverse Italiaanse kruidenmix', 'knoflook', 'traditionele olijfolie', 'Zweedse gehaktballetjes', 'volkoren spaghetti', 'broccoli', 'tomatenpuree']",4,30,https://www.ah.nl/allerhande/recept/R-R1187493/volkorenspaghetti-met-tomatensaus-en-zweedse-balletjes,https://static.ah.nl/static/recepten/img_086571_1024x748_JPG.jpg
756,Gevulde paprika's met bulgur &amp; hazelnoten,"['energie', '575 kcal', 'koolhydraten', '63 g', 'natrium', '615 mg', 'eiwit', '15 g', 'vet', '56 g', 'waarvan verzadigd', '10 g', 'vezels', '9 g']","['vegetarisch', 'oven', 'hoofdgerecht']","['rode puntpaprika', 'verse gegrilde-groentemix', 'mediterrane tapenade', 'hummus', 'Griekse yoghurt', 'hazelnoten', 'verse tijm']",4,15,https://www.ah.nl/allerhande/recept/R-R1187464/gevulde-paprika-s-met-bulgur-en-hazelnoten,https://static.ah.nl/static/recepten/img_081162_1024x748_JPG.jpg
757,Asperge-erwtenfrittata met selderijolie,"['energie', '815 kcal', 'koolhydraten', '42 g', 'natrium', '710 mg', 'eiwit', '30 g', 'vet', '56 g', 'waarvan verzadigd', '10 g', 'vezels', '11 g']","['vegetarisch', 'oven', 'hoofdgerecht']","['knoflook', 'verse groene asperge', 'traditionele olijfolie', 'fijne diepvries tuinerwten', 'middelgroot ei', 'volle melk', 'zout', 'verse selderij', 'speltbrood']",4,15,https://www.ah.nl/allerhande/recept/R-R1187463/asperge-erwtenfrittata-met-selderijolie,https://static.ah.nl/static/recepten/img_081144_1024x748_JPG.jpg
758,Sinaasappelcouscous met kabeljauw en venkel,"['energie', '630 kcal', 'koolhydraten', '63 g', 'natrium', '850 mg', 'eiwit', '31 g', 'vet', '26 g', 'waarvan verzadigd', '4 g', 'vezels', '9 g']","['lactosevrij', 'oven', 'couscous', 'hoofdgerecht']","['traditionele olijfolie', 'medium handsinaasappel', 'kokend water', 'groentebouillontablet', 'couscous', 'gedroogde Italiaanse kruiden', 'bosui', 'verse platte peterselie', 'venkelknol', 'zwarte olijven zonder pit']",4,30,https://www.ah.nl/allerhande/recept/R-R1187436/sinaasappelcouscous-met-kabeljauw-en-venkel,https://static.ah.nl/static/recepten/img_081190_1024x748_JPG.jpg
759,Gegrilde kipfilethaasjes met ovenaardappelen,"['energie', '585 kcal', 'koolhydraten', '55 g', 'natrium', '560 mg', 'eiwit', '34 g', 'vet', '22 g', 'waarvan verzadigd', '3 g', 'vezels', '15 g']","['lactosevrij', 'oven', 'hoofdgerecht']","['traditionele olijfolie', 'cherrytomaten', 'verse snijbonen', 'baharat kruidenmix', 'kipfilethaasjes', 'kappertjes', 'Franse mosterd']",4,30,https://www.ah.nl/allerhande/recept/R-R1187424/gegrilde-kipfilethaasjes-met-ovenaardappelen,https://static.ah.nl/static/recepten/img_080949_1024x748_JPG.jpg
760,Lincolnshire hotdog met appel-zuurkoolsalade,"['energie', '795 kcal', 'koolhydraten', '57 g', 'natrium', '1540 mg', 'eiwit', '31 g', 'vet', '47 g', 'waarvan verzadigd', '11 g', 'vezels', '9 g']","['oven', 'brood/sandwiches', 'hoofdgerecht']","['Lincolnshire-braadworst', 'traditionele olijfolie', 'jazz-appel', 'wijnzuurkool', 'gesneden spitskool', 'rucola', 'gedroogde dragon', 'azijn', 'mayonaise', 'mierikswortel in pot', 'gebakken uitjes', 'verse selderij']",4,25,https://www.ah.nl/allerhande/recept/R-R1187422/lincolnshire-hotdog-met-appel-zuurkoolsalade,https://static.ah.nl/static/recepten/img_111918_1024x748_JPG.jpg
761,Bloemkoolpizza's met tomaat en paddenstoelen,"['energie', '685 kcal', 'koolhydraten', '85 g', 'natrium', '1080 mg', 'eiwit', '29 g', 'vet', '24 g', 'waarvan verzadigd', '9 g', 'vezels', '8 g']","['zonder vlees/vis', 'oven', 'hoofdgerecht']","['mozzarella', 'paddenstoelenmix rode paprika, rode ui en bieslook', 'tomato frito', 'bloemkoolpizzabodem', 'cherrytomaten', 'rucola']",4,20,https://www.ah.nl/allerhande/recept/R-R1187414/bloemkoolpizza-s-met-tomaat-en-paddenstoelen,https://static.ah.nl/static/recepten/img_103750_1024x748_JPG.jpg
762,Tomahawk-steak met Braziliaanse salsa,"['energie', '535 kcal', 'koolhydraten', '5 g', 'natrium', '435 mg', 'eiwit', '56 g', 'vet', '32 g', 'waarvan verzadigd', '8 g', 'vezels', '2 g']","['glutenvrij', 'lactosevrij', 'oven', 'hoofdgerecht']","['Texan steakhouse rub', 'traditionele olijfolie', 'groene paprika', 'rode ui', 'tomaat', 'tabasco chipotle pepper sauce', 'verse koriander', 'limoen']",4,15,https://www.ah.nl/allerhande/recept/R-R1187411/tomahawk-steak-met-braziliaanse-salsa,https://static.ah.nl/static/recepten/img_080796_1024x748_JPG.jpg
763,Zomerse visovenschotel,"['energie', '450 kcal', 'koolhydraten', '61 g', 'natrium', '560 mg', 'eiwit', '28 g', 'vet', '8 g', 'waarvan verzadigd', '4 g', 'vezels', '9 g']","['slank', 'oven', 'hoofdgerecht']","['prei', 'Cela Vita minikrieltjes', 'verse peterselie', 'Knorr mix voor vis-dillesaus', 'water', 'scholfilet']",4,10,https://www.ah.nl/allerhande/recept/R-R1187398/zomerse-visovenschotel,https://static.ah.nl/static/recepten/img_080706_1024x748_JPG.jpg
764,"Zomerse salade met mango, rivierkreeft en ovenaardappelen","['energie', '725 kcal', 'koolhydraten', '74 g', 'natrium', '720 mg', 'eiwit', '20 g', 'vet', '36 g', 'waarvan verzadigd', '5 g', 'vezels', '12 g']","['oven', 'salade', 'hoofdgerecht']","['traditionele olijfolie', 'ontbijtspek', 'eetrijpe mango', 'komkommer', 'mayonaise', 'ketchup', 'water', 'gesneden ijsbergsla', 'verse rivierkreeftjes', 'tuinkers']",4,25,https://www.ah.nl/allerhande/recept/R-R1187394/zomerse-salade-met-mango-rivierkreeft-en-ovenaardappelen,https://static.ah.nl/static/recepten/img_111520_1024x748_JPG.jpg
765,Pasta met smeuïge gehaktballetjes en gegrilde groenten,"['energie', '820 kcal', 'koolhydraten', '70 g', 'natrium', '1000 mg', 'eiwit', '38 g', 'vet', '41 g', 'waarvan verzadigd', '14 g', 'vezels', '10 g']","['oven', 'italiaans', 'pasta', 'hoofdgerecht']","['tomaten', 'traditionele olijfolie', 'citroen', 'rundergehakt', 'ricotta', 'zout', 'gemalen venkelzaad', 'farfalle', 'verse pastasaus napolitana']",4,30,https://www.ah.nl/allerhande/recept/R-R1187393/pasta-met-smeuige-gehaktballetjes-en-gegrilde-groenten,https://static.ah.nl/static/recepten/img_080617_1024x748_JPG.jpg
766,"Zomersalade met peer, serranoham en knolselderij","['energie', '685 kcal', 'koolhydraten', '22 g', 'natrium', '1635 mg', 'eiwit', '36 g', 'vet', '48 g', 'waarvan verzadigd', '15 g', 'vezels', '12 g']","['oven', 'mediterraan', 'salade', 'hoofdgerecht']","['medium handsinaasappel', 'traditionele olijfolie', 'romainesla', 'Conference handpeer', 'ongebrande hazelnoten', 'zachte geitenkaas 55+', 'Campofrio Jamón Serrano']",4,25,https://www.ah.nl/allerhande/recept/R-R1187378/zomersalade-met-peer-serranoham-en-knolselderij,https://static.ah.nl/static/recepten/img_080684_1024x748_JPG.jpg
767,"Zomerquiche met rode ui, ricotta en peterselieolie","['energie', '690 kcal', 'koolhydraten', '35 g', 'natrium', '725 mg', 'eiwit', '26 g', 'vet', '48 g', 'waarvan verzadigd', '20 g', 'vezels', '7 g']","['zonder vlees/vis', 'vooraf te maken', 'oven', 'quiche', 'hoofdgerecht']","['diepvries gegrilde groenten', 'rode ui', 'salade-uitjes', 'Parmigiano Reggiano', 'middelgroot ei', 'ricotta', 'verse platte peterselie', 'extra vierge olijfolie']",4,15,https://www.ah.nl/allerhande/recept/R-R1187345/zomerquiche-met-rode-ui-ricotta-en-peterselieolie,https://static.ah.nl/static/recepten/img_080666_1024x748_JPG.jpg
768,Gepofte zoete aardappel met Hüttenkäse en groene salade,"['energie', '865 kcal', 'koolhydraten', '98 g', 'natrium', '145 mg', 'eiwit', '46 g', 'vet', '27 g', 'waarvan verzadigd', '7 g', 'vezels', '22 g']","['glutenvrij', 'zonder vlees/vis', 'oven', 'hoofdgerecht']","['diepvries tuinbonen', 'diepvries tuinerwten', 'pompoenpitten', 'bosui', 'zongedroogde tomaten in olie', 'koelverse hüttenkäse kaas', 'rucola', 'sladressing balsamico']",4,15,https://www.ah.nl/allerhande/recept/R-R1187327/gepofte-zoete-aardappel-met-huttenkase-en-groene-salade,https://static.ah.nl/static/recepten/img_080635_1024x748_JPG.jpg
769,Caesar tostada,"['energie', '480 kcal', 'koolhydraten', '28 g', 'natrium', '1060 mg', 'eiwit', '34 g', 'vet', '25 g', 'waarvan verzadigd', '6 g', 'vezels', '2 g']","['oven', 'mexicaans', 'hoofdgerecht']","['kipfilet', 'minitortilla', 'baked tortillas seasoning spread lemon &amp; koriander', 'caesardressing', 'babyromainesla', 'Parmigiano Reggiano', 'gerookte-paprikapoeder zoet']",4,25,https://www.ah.nl/allerhande/recept/R-R1187321/caesar-tostada,https://static.ah.nl/static/recepten/img_080610_1024x748_JPG.jpg
770,Verrassende kip met rozemarijnaardappeltjes,"['energie', '615 kcal', 'koolhydraten', '53 g', 'natrium', '1140 mg', 'eiwit', '37 g', 'vet', '24 g', 'waarvan verzadigd', '4 g', 'vezels', '18 g']","['oven', 'mediterraan', 'hoofdgerecht']","['traditionele olijfolie', 'gedroogde rozemarijn', 'kipfilethaasjes', 'groene olijven gevuld met ansjovis', 'kappertjes', 'ongesneden snijbonen', 'mosterd']",2,20,https://www.ah.nl/allerhande/recept/R-R1187302/verrassende-kip-met-rozemarijnaardappeltjes,https://static.ah.nl/static/recepten/img_082288_1024x748_JPG.jpg
771,Ovengroente met zoete aardappel en kip,"['energie', '505 kcal', 'koolhydraten', '46 g', 'natrium', '200 mg', 'eiwit', '26 g', 'vet', '21 g', 'waarvan verzadigd', '3 g']","['glutenvrij', 'lactosevrij', 'oven', 'hoofdgerecht']","['zoete aardappel', 'rode ui', 'kikkererwten in blik', 'gedroogde oregano', 'traditionele olijfolie', 'verse peterselie', 'mayonaise', 'ketchup', 'kipfiletblokjes', 'cherrytomaten']",4,15,https://www.ah.nl/allerhande/recept/R-R1187287/ovengroente-met-zoete-aardappel-en-kip,https://static.ah.nl/static/recepten/img_086911_1024x748_JPG.jpg
772,Rijkgevulde lasagne met grillkaas,"['energie', '590 kcal', 'koolhydraten', '48 g', 'natrium', '335 mg', 'eiwit', '25 g', 'vet', '32 g', 'waarvan verzadigd', '3 g', 'vezels', '7 g']","['zonder vlees/vis', 'oven', 'italiaans', 'pasta', 'hoofdgerecht']","['halloumi kaas', 'knoflook', 'tomatenblokjes', 'koelverse pestospread', 'verse lasagnebladen', 'rucola']",4,16,https://www.ah.nl/allerhande/recept/R-R1187284/rijkgevulde-lasagne-met-grillkaas,https://static.ah.nl/static/recepten/img_080139_1024x748_JPG.jpg
773,Zalm met romige aardappelsalade en broccoli,"['energie', '780 kcal', 'koolhydraten', '54 g', 'natrium', '90 mg', 'eiwit', '42 g', 'vet', '41 g', 'waarvan verzadigd', '12 g', 'vezels', '14 g']","['oven', 'salade', 'hoofdgerecht']","['broccoli', 'rode ui', 'citroen', 'zalm op de huid', 'traditionele olijfolie', 'verse selderij', 'crème fraîche']",4,30,https://www.ah.nl/allerhande/recept/R-R1187275/zalm-met-romige-aardappelsalade-en-broccoli,https://static.ah.nl/static/recepten/img_080052_1024x748_JPG.jpg
774,Steak de boeuf met tomatentapenade en homemade frites,"['energie', '730 kcal', 'koolhydraten', '64 g', 'natrium', '890 mg', 'eiwit', '29 g', 'vet', '37 g', 'waarvan verzadigd', '9 g', 'vezels', '11 g']","['oven', 'hoofdgerecht']","['vastkokende aardappelen', 'olijfolie', 'rundersteak de boeuf', 'komkommer', 'romainesla', 'Hollandse rauwkost', 'mayonaise', 'mosterd', 'kraanwater', 'halfgedroogde zontomaatjes']",4,30,https://www.ah.nl/allerhande/recept/R-R1187200/steak-de-boeuf-met-tomatentapenade-en-homemade-frites,https://static.ah.nl/static/recepten/img_104765_1024x748_JPG.jpg
